file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/TimeSeriesAnalyticsPlugin.java,org.opensearch.timeseries.TimeSeriesAnalyticsPlugin,class,217,218,1,217,18,2,0,85,97,0.910476,0.0,0.0,15,1,13,1,1,0,15,0,0,0,35,14,12,22,0,1,13,0,26,265,15,0,1,1,2,20,18,127,11,129,3,1,0,6,254,1,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/PreviewAnomalyDetectorTransportAction.java,org.opensearch.ad.transport.PreviewAnomalyDetectorTransportAction$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/task/ADBatchTaskRunner.java,org.opensearch.ad.task.ADBatchTaskRunner,class,65,68,3,65,106,1,0,238,0,0.8363095,0.0,0.0,28,0,5,23,0,0,5,0,0,1,24,2,0,24,0,0,18,0,12,672,17,2,14,9,10,64,33,156,45,194,5,0,0,60,351,1,38
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/transport/AbstractSingleStreamResultTransportAction.java,org.opensearch.timeseries.transport.AbstractSingleStreamResultTransportAction,class,57,60,3,57,12,2,0,27,0,0.5,0.0,0.0,4,0,3,0,1,0,4,1,0,0,9,1,0,4,5,0,2,0,2,79,4,0,1,1,0,5,0,18,2,19,4,0,0,2,76,1025,3
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/PreviewAnomalyDetectorTransportAction.java,org.opensearch.ad.transport.PreviewAnomalyDetectorTransportAction$Anonymous2,anonymous,6,6,0,6,3,1,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,1,0,1,0,2,1,2,1,0,0,0,24,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/model/Action.java,org.opensearch.ad.model.Action,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/TaskProfile.java,org.opensearch.timeseries.TaskProfile,class,6,14,8,6,29,1,0,5,34,0.82307684,0.0,0.0,20,0,18,0,2,0,20,1,0,0,13,7,7,0,6,0,7,0,7,104,10,0,9,0,0,7,0,25,0,14,1,0,0,0,63,1025,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/PreviewAnomalyDetectorAction.java,org.opensearch.ad.transport.PreviewAnomalyDetectorAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,12,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/util/ClientUtil.java,org.opensearch.timeseries.util.ClientUtil,class,5,14,9,5,3,1,0,5,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,5,1,0,0,4,32,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/transport/SearchForecasterTransportAction.java,org.opensearch.forecast.transport.SearchForecasterTransportAction,class,9,10,1,9,2,2,0,1,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/util/DateUtils.java,org.opensearch.timeseries.util.DateUtils,class,1,5,4,1,2,1,0,5,1,0.5,0.0,0.0,2,2,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,3,10,2,0,0,0,0,1,0,2,0,2,0,0,0,0,26,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/transport/ProfileRequest.java,org.opensearch.timeseries.transport.ProfileRequest,class,5,9,4,5,8,2,0,9,0,0.2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,34,2,2,1,0,0,0,2,6,0,4,2,0,0,0,50,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/caching/PriorityTracker.java,org.opensearch.timeseries.caching.PriorityTracker$PriorityNodeComparator,innerclass,1,1,0,1,3,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,2,0,0,0,3,3,0,2,1,0,0,0,7,8,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/IndexAnomalyDetectorTransportAction.java,org.opensearch.ad.transport.IndexAnomalyDetectorTransportAction,class,32,34,2,32,13,2,0,42,0,0.5090909,0.0,0.0,5,0,1,2,2,0,3,0,0,0,11,1,0,11,0,0,10,0,4,94,1,0,5,2,0,0,2,34,0,37,3,0,0,5,111,1,2
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADSingleStreamResultTransportAction.java,org.opensearch.ad.transport.ADSingleStreamResultTransportAction,class,26,27,1,26,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/constant/ADCommonName.java,org.opensearch.ad.constant.ADCommonName,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,22,22,22,0,0,0,22,0,0,24,0,0,0,0,0,22,0,22,0,22,0,0,0,0,31,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/common/exception/ValidationException.java,org.opensearch.timeseries.common.exception.ValidationException,class,4,13,9,4,10,5,0,9,0,0.33333334,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,3,0,0,44,4,0,3,0,0,3,0,5,0,5,1,0,0,0,21,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/RestAnomalyDetectorJobAction.java,org.opensearch.ad.rest.RestAnomalyDetectorJobAction,class,11,11,0,11,5,2,0,11,6,0.75,0.0,0.0,4,0,3,0,1,0,4,0,0,0,2,1,1,1,0,0,1,0,4,25,3,0,0,0,0,6,0,8,0,9,1,0,0,2,65,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/transport/SearchConfigInfoRequest.java,org.opensearch.timeseries.transport.SearchConfigInfoRequest,class,4,6,2,4,6,2,0,5,0,0.33333334,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,28,3,0,0,0,0,0,0,4,0,2,0,0,0,0,24,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/model/ShingleGetter.java,org.opensearch.timeseries.model.ShingleGetter,interface,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/transport/BooleanResponse.java,org.opensearch.timeseries.transport.BooleanResponse,class,9,10,1,9,7,2,0,9,1,0.2857143,0.0,0.0,7,0,5,0,2,0,7,0,0,0,1,0,0,1,0,0,1,0,0,29,3,0,0,0,0,0,0,2,0,2,0,0,0,1,32,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/model/IntervalTimeConfiguration.java,org.opensearch.timeseries.model.IntervalTimeConfiguration,class,7,31,24,7,22,2,0,17,0,0.5384615,0.0,0.0,13,2,13,0,0,0,13,0,0,0,3,1,0,3,0,0,1,0,3,64,13,0,6,0,0,4,3,6,2,4,1,0,0,0,72,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/transport/StatsNodesResponse.java,org.opensearch.timeseries.transport.StatsNodesResponse,class,10,12,2,10,7,2,0,9,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,0,32,2,1,0,0,0,1,0,3,0,3,1,0,0,0,54,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/model/Config.java,org.opensearch.timeseries.model.Config,class,25,87,62,25,139,1,1,100,1078,0.9307322,0.0,0.0,57,3,54,0,3,0,57,1,0,0,58,30,29,1,28,0,29,0,17,501,76,1,52,0,7,65,15,123,15,66,3,0,0,1,267,1025,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/model/MergeableList.java,org.opensearch.timeseries.model.MergeableList,class,3,6,3,3,7,1,0,3,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,18,2,0,4,0,0,0,0,2,0,2,1,0,0,0,9,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/transport/ForecastResultResponse.java,org.opensearch.forecast.transport.ForecastResultResponse,class,10,13,3,10,26,3,0,31,0,0.6923077,0.0,0.0,7,0,7,0,0,0,7,0,0,0,13,9,9,4,0,0,9,0,4,114,3,3,12,0,1,10,3,30,0,16,2,0,0,0,99,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/SearchTopAnomalyResultTransportAction.java,org.opensearch.ad.transport.SearchTopAnomalyResultTransportAction$OrderType,enum,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,8,1,0,0,0,0,2,0,1,0,1,0,0,0,0,17,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/ratelimit/ForecastCheckpointWriteWorker.java,org.opensearch.forecast.ratelimit.ForecastCheckpointWriteWorker,class,11,23,12,11,1,5,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,30,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/model/ForecastTaskProfile.java,org.opensearch.forecast.model.ForecastTaskProfile,class,8,14,6,8,15,2,0,18,15,0.0,0.0,0.0,6,1,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,77,3,1,2,0,0,0,0,21,0,8,2,0,0,0,46,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/rest/AbstractForecastSearchAction.java,org.opensearch.forecast.rest.AbstractForecastSearchAction,class,4,6,2,4,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1025,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/rest/handler/LatestTimeRetriever.java,org.opensearch.timeseries.rest.handler.LatestTimeRetriever,class,25,28,3,25,10,1,0,61,0,0.29629627,0.0,0.0,3,0,3,0,0,0,3,0,0,0,9,2,1,7,1,0,9,0,4,75,2,1,4,0,0,4,8,22,0,28,3,0,0,7,109,1,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADCancelTaskNodeResponse.java,org.opensearch.ad.transport.ADCancelTaskNodeResponse,class,6,9,3,6,5,2,0,3,0,0.2,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,21,2,0,0,0,0,0,0,2,0,1,0,0,0,0,24,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/AnomalyResultAction.java,org.opensearch.ad.transport.AnomalyResultAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,11,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADCancelTaskTransportAction.java,org.opensearch.ad.transport.ADCancelTaskTransportAction,class,16,17,1,16,5,2,0,11,8,0.70000005,0.0,0.0,5,0,1,0,4,0,5,0,0,0,2,0,0,2,0,0,1,0,1,26,4,0,0,0,0,1,0,7,0,7,0,0,0,0,48,1,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/indices/IndexManagement.java,org.opensearch.timeseries.indices.IndexManagement$IndexState,innerclass,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,1,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,4,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/RCFResultAction.java,org.opensearch.ad.transport.RCFResultAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,12,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/model/Forecaster.java,org.opensearch.forecast.model.Forecaster,class,26,52,26,26,74,2,0,48,43,0.83333343,0.0,0.0,15,4,14,0,1,0,15,0,0,0,6,5,5,1,0,0,5,0,11,261,15,3,15,4,3,13,6,63,11,38,4,0,1,1,186,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/transport/ForecastRunOnceProfileNodeRequest.java,org.opensearch.forecast.transport.ForecastRunOnceProfileNodeRequest,class,4,5,1,4,4,2,0,3,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,17,1,0,0,0,0,0,0,2,0,1,0,0,0,0,21,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/transport/BaseEntityProfileTransportAction.java,org.opensearch.timeseries.transport.BaseEntityProfileTransportAction$Anonymous1,anonymous,3,3,0,3,4,1,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/TimeSeriesAnalyticsPlugin.java,org.opensearch.timeseries.TimeSeriesAnalyticsPlugin$Anonymous1$Anonymous2,anonymous,3,3,0,3,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/transport/ForecastStatsNodesTransportAction.java,org.opensearch.forecast.transport.ForecastStatsNodesTransportAction,class,7,8,1,7,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/model/DataByFeatureId.java,org.opensearch.timeseries.model.DataByFeatureId,class,10,13,3,10,18,1,1,22,0,0.6041667,0.0,0.0,12,1,11,0,1,0,12,0,0,0,4,2,2,0,2,0,2,0,0,70,9,1,4,0,0,5,0,14,1,9,2,0,0,0,57,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADCancelTaskResponse.java,org.opensearch.ad.transport.ADCancelTaskResponse,class,6,7,1,6,4,2,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/rest/handler/IndexJobActionHandler.java,org.opensearch.timeseries.rest.handler.IndexJobActionHandler,class,52,56,4,52,43,1,0,101,52,0.8020833,0.0,0.0,16,0,7,7,2,0,9,3,0,0,12,0,0,10,2,0,12,0,9,274,8,0,10,6,1,16,2,42,8,58,4,1,0,20,211,1025,12
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/transport/SearchForecasterAction.java,org.opensearch.forecast.transport.SearchForecasterAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,11,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/SearchTopAnomalyResultAction.java,org.opensearch.ad.transport.SearchTopAnomalyResultAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,13,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/model/EntityProfile.java,org.opensearch.timeseries.model.EntityProfile,class,14,20,6,14,47,1,0,22,0,0.5555556,0.0,0.0,15,0,15,0,0,0,15,0,0,0,9,3,3,6,0,0,3,0,1,197,16,0,23,0,0,3,6,25,0,13,1,0,1,0,89,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/settings/AnomalyDetectorSettings.java,org.opensearch.ad.settings.AnomalyDetectorSettings,class,2,2,0,2,1,1,0,9,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,76,76,76,0,0,0,75,0,0,80,0,0,0,0,0,54,112,76,0,76,0,0,0,0,86,17,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/model/TaskType.java,org.opensearch.timeseries.model.TaskType,interface,1,5,4,1,2,1,0,5,1,0.0,0.0,0.0,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/transport/BaseJobTransportAction.java,org.opensearch.timeseries.transport.BaseJobTransportAction,class,35,37,2,35,7,2,0,20,0,0.36111107,0.0,0.0,3,0,1,1,1,0,2,0,0,0,12,0,0,12,0,0,11,0,3,54,0,0,0,1,0,0,0,22,0,23,1,0,0,2,68,1025,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/task/RealtimeTaskCache.java,org.opensearch.timeseries.task.RealtimeTaskCache,class,0,2,2,0,12,1,0,2,25,0.74242425,0.0,0.0,11,0,11,0,0,0,11,0,0,0,6,0,0,6,0,0,0,0,2,46,5,0,0,0,0,0,1,11,2,6,0,0,0,0,43,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/RCFResultTransportAction.java,org.opensearch.ad.transport.RCFResultTransportAction,class,19,20,1,19,6,2,0,34,0,0.1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,5,1,0,5,0,0,1,0,0,47,2,0,0,1,0,5,0,8,1,12,3,0,0,4,58,1,5
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/model/AnomalyDetector.java,org.opensearch.ad.model.AnomalyDetector,class,29,58,29,29,121,2,0,98,95,0.8863637,0.0,0.0,22,6,17,4,1,0,18,0,0,0,12,9,8,3,1,0,8,0,10,482,32,8,40,4,1,31,5,132,15,51,4,0,1,1,300,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/task/ADHCBatchTaskRunState.java,org.opensearch.ad.task.ADHCBatchTaskRunState,class,0,1,1,0,18,1,0,3,46,0.82142866,0.0,0.0,12,0,12,0,0,0,12,0,0,0,7,1,1,6,0,0,1,0,1,52,7,0,2,0,0,0,1,9,2,8,1,0,0,0,56,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/transport/ForecastSingleStreamResultTransportAction.java,org.opensearch.forecast.transport.ForecastSingleStreamResultTransportAction,class,28,30,2,28,2,3,0,6,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,9,1,0,0,0,0,0,0,1,1,1,0,0,0,0,33,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/util/ActionListenerExecutor.java,org.opensearch.timeseries.util.ActionListenerExecutor$Anonymous1,anonymous,2,2,0,2,3,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,2,0,0,1,6,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/timeseries/feature/SearchFeatureDao.java,org.opensearch.timeseries.feature.SearchFeatureDao$TopEntitiesListener,innerclass,14,14,0,14,13,1,0,34,0,0.2857143,0.0,0.0,3,0,2,0,0,1,3,0,0,0,7,0,0,7,0,0,0,0,3,69,2,1,4,1,1,5,4,15,1,18,4,0,0,4,78,0,3
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/SearchTopAnomalyResultRequest.java,org.opensearch.ad.transport.SearchTopAnomalyResultRequest,class,7,9,2,7,27,2,0,21,8,0.78151256,0.0,0.0,17,1,17,0,0,0,17,0,0,0,14,6,0,14,0,0,6,0,2,131,12,1,3,0,1,9,0,40,0,22,2,0,0,0,91,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/forecast/model/FilterBy.java,org.opensearch.forecast.model.FilterBy,enum,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
