file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/RestAnomalyDetectorJobAction.java,org.opensearch.ad.rest.RestAnomalyDetectorJobAction,class,12,13,1,12,6,2,0,10,10,0.8,0.0,0.0,5,0,4,0,1,0,5,0,0,0,2,1,1,1,0,0,1,0,5,28,4,0,0,0,0,5,0,8,0,9,1,0,0,2,66,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADStatsNodeResponse.java,org.opensearch.ad.transport.ADStatsNodeResponse,class,8,11,3,8,7,2,0,6,0,0.16666667,0.0,0.0,6,1,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,27,3,1,0,0,0,0,0,2,0,1,1,0,0,0,58,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/IndexAnomalyDetectorRequest.java,org.opensearch.ad.transport.IndexAnomalyDetectorRequest,class,10,12,2,10,14,2,0,12,25,0.7142858,0.0,0.0,14,0,14,0,0,0,14,0,0,0,10,0,0,10,0,0,0,0,0,84,11,0,0,0,0,0,0,20,0,10,0,0,0,0,44,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADTaskProfileRequest.java,org.opensearch.ad.transport.ADTaskProfileRequest,class,5,8,3,5,6,2,0,5,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,25,2,0,0,0,0,0,0,4,0,2,1,0,0,0,27,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/stats/suppliers/SettableSupplier.java,org.opensearch.ad.stats.suppliers.SettableSupplier,class,0,2,2,0,3,1,0,2,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,1,1,0,1,0,0,0,0,21,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/PreviewAnomalyDetectorRequest.java,org.opensearch.ad.transport.PreviewAnomalyDetectorRequest,class,5,6,1,5,8,2,0,6,0,0.5,0.0,0.0,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,0,42,5,0,0,0,0,0,0,8,0,4,0,0,0,0,27,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/util/ThrowingConsumer.java,org.opensearch.ad.util.ThrowingConsumer,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/RestPreviewAnomalyDetectorAction.java,org.opensearch.ad.rest.RestPreviewAnomalyDetectorAction,class,15,17,2,15,15,2,0,26,21,0.92857146,0.0,0.0,7,0,4,2,1,0,5,0,0,0,2,2,1,1,0,0,2,0,4,57,10,0,3,0,0,6,0,10,0,10,2,0,0,1,77,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADCancelTaskNodeResponse.java,org.opensearch.ad.transport.ADCancelTaskNodeResponse,class,6,9,3,6,5,2,0,3,0,0.2,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,21,2,0,0,0,0,0,0,2,0,1,0,0,0,0,24,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/util/ThrowingConsumerWrapper.java,org.opensearch.ad.util.ThrowingConsumerWrapper,class,2,4,2,2,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,0,0,0,0,1,2,0,0,1,46,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/AnomalyResultAction.java,org.opensearch.ad.transport.AnomalyResultAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,11,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADCancelTaskTransportAction.java,org.opensearch.ad.transport.ADCancelTaskTransportAction,class,17,19,2,17,5,2,0,7,8,0.73333335,0.0,0.0,5,0,1,0,4,0,5,0,0,0,3,0,0,3,0,0,1,0,0,27,4,0,0,0,0,2,0,7,0,7,0,0,0,0,42,1,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/RCFResultAction.java,org.opensearch.ad.transport.RCFResultAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,12,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/util/ExceptionUtil.java,org.opensearch.ad.util.ExceptionUtil,class,5,9,4,5,16,1,0,15,6,1.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,42,11,1,2,0,3,2,1,2,0,2,2,0,0,0,107,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/caching/PriorityTracker.java,org.opensearch.ad.caching.PriorityTracker,class,4,7,3,4,20,1,0,30,0,0.7750001,0.0,0.0,15,0,8,1,3,3,14,0,0,0,8,1,0,8,0,0,7,0,4,130,9,1,1,0,1,0,5,21,6,23,2,0,2,5,216,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/model/DetectorState.java,org.opensearch.ad.model.DetectorState,enum,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/NodeStateManager.java,org.opensearch.ad.NodeStateManager,class,19,31,12,19,36,1,0,59,0,0.8095238,0.0,0.0,21,0,19,2,0,0,19,0,0,0,12,2,1,11,0,0,5,0,4,161,17,0,9,1,0,4,2,33,0,42,3,0,0,12,212,1,3
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/stats/suppliers/IndexStatusSupplier.java,org.opensearch.ad.stats.suppliers.IndexStatusSupplier,class,1,2,1,1,3,1,0,1,0,0.16666667,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,1,1,2,0,0,1,0,0,17,2,0,0,1,0,1,0,3,0,3,1,0,0,0,45,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/handler/IndexAnomalyDetectorJobActionHandler.java,org.opensearch.ad.rest.handler.IndexAnomalyDetectorJobActionHandler$Anonymous1,anonymous,3,3,0,3,3,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,5,3,1,1,1,1,0,0,0,23,-1,3
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/model/DetectorInternalState.java,org.opensearch.ad.model.DetectorInternalState,class,11,16,5,11,19,1,0,21,0,0.73333335,0.0,0.0,10,1,9,1,0,0,9,0,0,0,6,4,4,2,0,0,4,0,1,92,9,1,6,1,0,3,0,18,0,13,2,0,1,1,68,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/CronNodeResponse.java,org.opensearch.ad.transport.CronNodeResponse,class,7,10,3,7,4,2,0,5,6,0.75,0.0,0.0,4,1,4,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,18,2,0,0,0,0,1,0,1,0,1,0,0,0,0,26,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/SearchAnomalyDetectorInfoRequest.java,org.opensearch.ad.transport.SearchAnomalyDetectorInfoRequest,class,4,6,2,4,6,2,0,5,0,0.33333334,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,28,3,0,0,0,0,0,0,4,0,2,0,0,0,0,25,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/ExpiringState.java,org.opensearch.ad.ExpiringState,interface,0,5,5,0,2,1,0,2,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/breaker/ADCircuitBreakerService.java,org.opensearch.ad.breaker.ADCircuitBreakerService,class,7,13,6,7,11,1,0,11,0,0.6190476,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,1,0,3,0,0,3,0,1,39,6,1,1,0,0,1,0,3,0,3,2,0,0,0,45,1,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADCancelTaskResponse.java,org.opensearch.ad.transport.ADCancelTaskResponse,class,6,7,1,6,4,2,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/handler/AnomalyIndexHandler.java,org.opensearch.ad.transport.handler.AnomalyIndexHandler,class,18,24,6,18,15,1,0,32,0,0.66666675,0.0,0.0,6,0,3,1,1,1,5,0,0,0,15,5,0,1,10,4,14,0,5,97,1,0,0,2,1,9,0,21,0,24,4,0,0,5,140,1,5
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/settings/EnabledSetting.java,org.opensearch.ad.settings.EnabledSetting,class,5,19,14,5,12,1,0,16,26,0.8641975,0.0,0.0,9,3,6,3,0,0,6,0,0,1,9,6,4,5,0,0,6,0,3,60,6,1,1,0,0,8,0,9,1,10,2,1,0,1,85,1,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/settings/AnomalyDetectorSettings.java,org.opensearch.ad.settings.AnomalyDetectorSettings,class,2,2,0,2,1,1,0,9,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,72,72,72,0,0,0,67,0,2,76,0,0,0,0,0,31,70,72,0,72,0,0,0,0,39,17,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/CronTransportAction.java,org.opensearch.ad.transport.CronTransportAction,class,17,18,1,17,5,2,0,7,8,0.6,0.0,0.0,5,0,1,0,4,0,5,0,0,0,4,0,0,4,0,0,0,0,0,29,4,0,0,0,0,0,0,4,0,4,0,0,0,0,54,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/model/ADTaskProfile.java,org.opensearch.ad.model.ADTaskProfile,class,10,16,6,10,43,1,0,34,0,0.74534166,0.0,0.0,23,1,23,0,0,0,23,0,0,0,14,7,7,7,0,0,7,0,1,177,14,1,12,0,0,15,0,46,2,24,2,0,0,0,96,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/cluster/DailyCron.java,org.opensearch.ad.cluster.DailyCron,class,5,6,1,5,3,1,0,15,0,0.375,0.0,0.0,2,0,2,0,0,0,2,0,0,0,8,5,0,4,1,3,8,0,0,30,0,0,0,0,0,5,0,9,2,11,2,0,0,2,48,1,3
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/handler/ADSearchHandler.java,org.opensearch.ad.transport.handler.ADSearchHandler,class,9,14,5,9,7,1,0,16,0,0.22222222,0.0,0.0,3,0,2,1,0,0,2,0,0,0,3,0,0,3,0,0,2,0,2,35,0,0,1,2,0,1,0,6,1,6,2,0,0,1,47,1,2
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/RCFResultTransportAction.java,org.opensearch.ad.transport.RCFResultTransportAction,class,13,15,2,13,4,2,0,16,0,0.16666667,0.0,0.0,2,0,1,0,1,0,2,0,0,0,3,1,0,3,0,0,1,0,0,28,1,0,0,1,0,1,0,3,0,5,2,0,0,2,34,1,3
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/IndexAnomalyDetectorResponse.java,org.opensearch.ad.transport.IndexAnomalyDetectorResponse,class,8,12,4,8,5,2,0,10,0,0.2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,6,0,0,6,0,0,6,0,0,39,2,0,0,0,0,0,0,12,0,6,0,0,0,0,34,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/model/AnomalyDetector.java,org.opensearch.ad.model.AnomalyDetector,class,20,65,45,20,103,1,0,92,446,0.8957316,0.0,0.0,41,7,38,3,0,0,38,0,0,0,40,22,12,28,0,0,37,0,20,386,38,3,29,1,4,29,6,95,2,60,4,0,0,1,231,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/GetAnomalyDetectorAction.java,org.opensearch.ad.transport.GetAnomalyDetectorAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,12,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/CleanState.java,org.opensearch.ad.CleanState,interface,0,4,4,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/caching/PriorityTracker.java,org.opensearch.ad.caching.PriorityTracker$PriorityNodeComparator,innerclass,1,1,0,1,3,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,2,0,0,0,3,3,0,2,1,0,0,0,7,8,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/DeleteAnomalyDetectorTransportAction.java,org.opensearch.ad.transport.DeleteAnomalyDetectorTransportAction,class,25,27,2,25,19,2,0,41,0,0.51020414,0.0,0.0,7,0,1,5,1,0,2,0,0,0,7,1,0,7,0,0,5,0,4,126,1,0,3,2,0,11,0,20,4,29,4,1,0,13,93,1,10
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ProfileResponse.java,org.opensearch.ad.transport.ProfileResponse,class,10,12,2,10,22,2,0,27,6,0.75,0.0,0.0,12,0,12,0,0,0,12,0,0,0,12,6,0,6,0,6,6,0,0,107,8,5,2,0,0,1,8,28,0,16,3,0,0,0,86,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/feature/SinglePointFeatures.java,org.opensearch.ad.feature.SinglePointFeatures,class,1,4,3,1,3,1,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,23,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/util/Throttler.java,org.opensearch.ad.util.Throttler,class,1,3,2,1,5,1,0,5,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,1,2,0,0,2,0,0,2,0,1,17,2,0,1,0,0,0,0,2,0,2,0,0,0,0,59,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/common/exception/InternalFailure.java,org.opensearch.ad.common.exception.InternalFailure,class,2,9,7,2,4,6,0,1,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/constant/CommonName.java,org.opensearch.ad.constant.CommonName,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,32,32,32,0,0,0,30,0,0,34,0,0,0,0,0,32,0,32,0,32,0,0,0,0,29,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/indices/AnomalyDetectionIndices.java,org.opensearch.ad.indices.AnomalyDetectionIndices$IndexState,innerclass,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,13,0,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADStatsNodesAction.java,org.opensearch.ad.transport.ADStatsNodesAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,13,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADCancelTaskNodeRequest.java,org.opensearch.ad.transport.ADCancelTaskNodeRequest,class,4,5,1,4,5,2,0,5,0,0.2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,24,2,0,0,0,0,0,0,4,0,2,0,0,0,0,25,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/cluster/MasterEventListener.java,org.opensearch.ad.cluster.MasterEventListener$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/cluster/MasterEventListener.java,org.opensearch.ad.cluster.MasterEventListener$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/MemoryTracker.java,org.opensearch.ad.MemoryTracker,class,8,16,8,8,24,1,0,22,64,0.8,0.0,0.0,17,0,15,2,0,0,15,0,0,7,10,1,0,10,0,0,3,0,2,107,13,0,3,0,4,3,9,26,19,20,1,0,1,1,189,1,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/stats/StatNames.java,org.opensearch.ad.stats.StatNames,enum,1,6,5,1,4,1,0,3,1,0.33333334,0.0,0.0,3,1,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,1,15,2,1,0,0,0,16,0,2,0,2,1,0,0,0,45,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/EntityProfileAction.java,org.opensearch.ad.transport.EntityProfileAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,12,1,0
